Product ID,Product Name,Category,Description,Price
984,Shai Mix,"Foodgrains, Oil & Masala","Marudhar brings to you premium quality refreshing and flavoursome mouth fresheners. 100% Natural, Immunity Boosting & Rich in Anti Oxidants. Helps in Digestion & improves stomach health. Relish the delicious combination of sweet and mint in every bite that will refresh your mouth. Delicious & Tasty Mukhwas Mouth freshener, prepared using the most high-quality ingredients in hygienic condition to ensure better quality & authentic flavour.",155
985,Menthol Cool 500 ml + Laundry San- Fresh Linen 480 ml,Cleaning & Household,"Dettol Disinfectant Multipurpose Liquid cleaner provides protection to you and your family against illness-causing germs and Coronavirus causing COVID19 virus. Proven to be >99.9% effective at inactivating SARS-CoV-2, the virus that causes COVID19, when used at 1:12 dilutions with 5 minutes contact time when tested under dirty conditions; As per standard testing protocol. This disinfectant liquid sanitizes your home and also helps maintain your personal hygiene. It can be used in bath, laundry, floor and surface cleaning, leaving everything clean and fresh. This multipurpose disinfectant cleaner for home is recommended by the Indian Medical Association.
 Keeping your laundry clean and germ-free every day requires a lot of pain and effort but Dettol Laundry Sanitizer makes hygienically cleaning your clothes an easy task. This clothes sanitizer eliminates bacteria that breed on synthetic fabrics and keep increasing from the excessive oil present in human skin. These are illness-causing germs and should be removed for a healthy and safe living. The clothes conditioner is gentle on clothes and freshens them with a delightful fresh linen fragrance. Use it as a winter clothes sanitizer to kill germs and give your family the trusted protection of Dettol. The laundry liquid sanitizer is recommended by the Indian Medical Association (IMA).Dettol has a wide range of products to protect your family against germs. Explore other products from Dettol: Handwash, Hand Sanitizer, Soaps, Bodywash, Antiseptic Liquid, Disinfectant Cleaner, Disinfectant Spray, Anti-pollution Mask and Laundry Sanitizer.",363
986,Daily Face Care Lotion Oil Balance - Combination To Normal Skin,Beauty & Hygiene,A clay-based lotion which provides Oil Balance for up-to 8-hrs through its unique 3-way action to give you a soft and supple skin every day without drying out your skinflint Calamine Oil Balance Lotion provides oil balance through its unique Kaolin Clay Therapy and 3-way action.,130
987,Nano Sun Block Sun Protective Cream Spf 60,Beauty & Hygiene,"This superior sun block product is a perfect combination of the highly advanced nanotechnology and organic ingredients. SPF 60, it is specially designed for sun-sensitive skin, offering total broad spectrum protection from the sun’s harmful UV rays. Containing castor oil, manjeet, cucumber seeds, padmakha, sunflower oil, zinc oxide and titanium dioxide, it delivers a surge of moisture into the skin’s deeper layers, removing tan and gradually lightening skin colour. This waterproof formulation, with a matte, non-greasy finish, is easily absorbed, leaving the skin soft, supple, radiant and youthful.",455
988,Women Well Being Capsules,Beauty & Hygiene,These Women Well Being (WWB) Capsules are a herbal women health supplement which cares for women at all stages of their life-restores and balances the hormone system from puberty to menopause.,210
989,Men Expert Hydra Power Duo Foam Cleanser,Beauty & Hygiene,"Detoxifying Anti-Roughness, the foam deeply cleanses and purifies the skin, which leaves a comfortable feeling without tightness. French Mountain Water purifies skin and efficiently removes impurities, dirt and pollution. G-Cyclic Resurfacing Complex TM instantly hydrates skin, removes dead skin cells, and smooth skin texture",499
990,Bounce Biscuits - Orange Creme,Snacks & Branded Foods,"Deliciously creamy and deliciously fun - Sunfeast Bounce. These biscuits are available in four tasty flavours- Chocolate, Orange, Elaichi and Pineapple. The flavoured biscuit shell encasing the soft creamy centre transports you to a world of fun and excitement!",30
991,Organic - Parmal Rice,"Foodgrains, Oil & Masala","Rice Parmal is long grain (6.8 - 7.2 mm Length) cylindrical double polished, non-sticky, creamy white, dry and fine-textured rice. As our variety of Rice Parmal has a marked degree of natural aroma, high culinary properties and good nutritional content, it is popular as consumer’s choice of rice.",499
992,Chicken Classic Salami,"Eggs, Meat & Fish","At La Carne, we take pride in offering products of high quality. La Carne brings to you the authentic taste of premium Chicken Products. Quick Freezing technology used to preserve all the goodness and freshness inside. Made with lean ground chicken with low fat. Traditional Chicken Salami serves as anytime snack. Perfect snack or Salad combo for any meal of the day.",140
993,EDT Spray - Sport Style For Men,Beauty & Hygiene,"Brut SPORT was launched in 1986 as an elegant fragrance. A high musk fragrance for men stays with you whole day. Base notes are made with a blend of tonka & leather musk. Its an Actual SPORT!  For Beauty tips, tricks & more visit https://bigbasket.blog/",595
994,"Shot Body Spray - Absolute Series, Craze",Beauty & Hygiene,"You are not ready until You are Absolute ready. Layerr Shot Absolute - a collection of exceptional fragrances crafted for the uber-cool urban man. Each fragrance exudes charm, machismo and effortless style. So dont forget to complete the look with Layerr Shot Absolute.",225
995,W3 Perfume Spray - For Women,Beauty & Hygiene,"Engage W3 Perfume Spray is fresh that helps open your day on a refreshing note. It also has fruity-floral scent with clean and crisp elements of apple and lime that keeps you fresh all through the day. It consists of refreshing and long lasting fragrance. It gives you full protection against odour and sweat by keeping you refreshed. The spray is easy to use and apply. It keeps you feeling fresh all day long. It accompanies all the occasions be it a party, a business meeting or a date. Strike an impression with this spray.",420
996,Nut Cracker,Snacks & Branded Foods,"Bikaji Nut Cracker is made with spicy masala coated peanuts with an excellent taste. A perfect tea-time snack, enjoy munching it non-stop.",48
997,Alphabytes,Snacks & Branded Foods,"A' for Alpha, B"" for Bite, ""C"" for yourself that they taste a delight! Have fun with the kids- eat, play, learn! Crispy outside & soft inside. Just remove the packet from the freezer and relish the tasty snacks with your family. It contains no added Preservatives.",145
998,Herbal Aloevera Neem & Basil Facial Massage Gel,Beauty & Hygiene,"This massage gel wounds healing and has anti-inflammatory properties that reduce skin inflammation. Aloevera is used to effectively heal skin problems such as psoriasis, acne and eczema. Neem also clears acne, scars, pigmentation and blackheads. Basil deeply cleanses clogged pores and removes dirt and impurities.",215
999,Steel Lunch/Tiffin Box Set With Bag - Tiffany,"Kitchen, Garden & Pets","NanoNine Meal Pack Stainless Steel double wall insulated lunch pack is designed to keep hot food fresh and retain aroma & taste longer. Compact Design of the tiffin helps to carry it with convenience. Optimum for 2 person meal. The airtight lid of the lunch box keeps food fresh for hours also making it Leak Proof. Now carry your lunch in this leak-proof tiffin box without any spillages or leakages. Lunch Pack is made with Rust Free and Corrosion Resistant Stainless Steel Double wall body and Insulated with PUF coating between the walls to prevent heat & nutrition loss. Made out of special material, Meal Pack bag has a protective layer which is completely washable. Tiffin Box is specially designed to be lightweight for easy handling. Instantly transfer the Steamy Hot Content into the Tiffin to its full capacity, place the partition plate and close the lid without delay. Do not open multiple times and store in Non AC Environment.NanoNine takes pride in bringing Innovative Products that ""Makes Life Simpler"".  It provides you with a high-quality stainless steel insulated utensils, tableware and dinnerware. The product range includes casseroles, tiffin's, lunch boxes, Tea Pots, bottle set.",900
